,Pirinç,Un ve diğer tahıllar,Ekmek,"Diğer fırıncılık ürünleri (bisküvi, kek, kraker, yufka, baklava vb.)",Makarna çeşitleri,Kahvaltılık tahıl ürünleri,Dana eti,Kuzu eti,Tavuk eti,Diğer etler ve yenilebilir sakatatlar,"Şarküteri ürünleri (sucuk, sosis, salam vb.)",Taze balık,Konserve edilmiş veya işlenmiş balık,Süt,"Diğer süt ürünleri (yoğurt, hazır sütlü tatlı vb.)",Peynir,Yumurta,Tereyağı,Margarin,"Sıvı yağlar (zeytinyağı, ayçiçek yağı)",Taze meyveler,Kuru meyve ve sert kabuklu yemişler,Taze sebzeler (patates hariç),Patates,Kuru baklagiller,"Konserve edilmiş veya işlenmiş sebze içerikli ürünler (salça, turşu, zeytin vb. dahil)",Şeker,"Reçel, marmelat, bal vb. ürünler",Çikolata ve şekerlemeler,Dondurma,"Başka yerde sınıflandırılamayan diğer gıda ürünleri (tuz, sirke, ketçap, mayonez vb.)",Kahve,Çay ve bitki çayları,Toz kakao,Su ve maden suyu,"Alkolsüz içecekler (meşrubat, ayran vb.)",Meyve ve sebze suları,"Alkollü içecekler (rakı, viski, votka vb.)",Şarap,Bira,Sigaralar,Erkek giyim,Kadın giyim,Çocuk giyim,Bebek giyim,"Diğer giyim eşyaları ve aksesuarları (kravat, kemer, eşarp vb.)",Giyim eşyalarının temizlenmesi ve tadilatı,Erkek ayakkabısı,Kadın ayakkabısı,Çocuk ve bebek ayakkabısı,Ayakkabı bakım ve tamiri,Gerçek kira,Konutun bakım ve onarımı için malzemeler,Su (şebeke suyu),Elektrik,Doğalgaz ve ilgili abonelik ücretleri,Tüpgaz (ev tüpü),"Katı yakıtlar (odun, kömür)",Mutfak mobilyaları,Yatak odası mobilyaları,Yemek odası ve oturma odası mobilyaları,Halı,Ev tekstili,"Buzdolabı, derin dondurucu",Çamaşır ve bulaşık makineleri,"Fırın, ocak ve fırınlı ocak",Klima ve ısıtıcılar,Diğer büyük ev aletleri (elektrikli süpürge vb.),Elektrikli küçük ev aletleri,"Cam, porselen, seramik vb. mutfak eşyaları",Çatal-bıçak takımı,"Elektriksiz mutfak eşyaları ve ev gereçleri (tencere, tava, çaydanlık vb.)","Çeşitli küçük aksesuarlar (pil, ampul vb.)",Evle ilgili küçük bakım-tamir mal ve hizmetleri,"Ev ile ilgili temizlik malzemeleri (deterjan, yumuşatıcı vb.)","Ev ile ilgili diğer temizlik malzemeleri (bulaşık süngeri, çöp torbası vb.)",Ev içi hizmetler (gündelikçi ücreti),Ev eşyalarının yıkanması ve temizlenmesi hizmetleri,İlaçlar,"Ayakta tedavi hizmetleri (muayene ücreti, muayene katkı payı vb.)",Dizel otomobiller (sıfır km),Benzinli ve elektrikli otomobiller (sıfır km),Motosikletler,Bisikletler,"Kişisel ulaştırma araçlarının yakıt ve yağları (benzin, motorin, motor yağı)",Kişisel ulaştırma araçlarının bakım ve onarımı,Kişisel ulaştırma araçları ile ilgili diğer hizmetler (köprü ve otoban geçiş ücretleri dahil),Demiryolu ile şehir içi yolcu taşımacılığı,Otobüs ile şehir içi yolcu taşımacılığı,Karayolu ile şehirler arası yolcu taşımacılığı,Havayolu ile yolcu taşımacılığı,Deniz ve yurt içi su yolu ile yolcu taşımacılığı,"Diğer satın alınan ulaştırma hizmetleri (nakliye, kargo vb.)","Mobil telefon, ekipman ve aksesuarları",Telefon (mobil ve sabit hat) ve internet ücretleri,Televizyonlar,Bilgisayar ve ekipmanları,Müzik enstrümanları,"Oyunlar, oyuncaklar ve hobiler","Spor, kamp ve açık hava eğlence malzemeleri",Evcil hayvanlar ile ilgili ürünler,Evcil hayvanlarla ilgili veterinerlik ve diğer hizmetler,Kitaplar,Kırtasiye malzemeleri,Okul öncesi eğitim ve ilköğretim,Orta öğretim,Üniversite eğitimi,"Lokanta, pastane, kafe vb. yerlerde yenen yemekler","Lokanta, pastane, kafe vb. yerlerde içilen içecekler","Otel, pansyion vb. yerlerde konaklama hizmetleri",Erkekler için kuaförlük hizmetleri,Kadınlar için kuaförlük hizmetleri,Kişisel bakımda kullanılan elektrikli aletler,"Kişisel hijyen ve bakım için kullanılan ürünler, kozmetikler","Mücevheratlar, saat ve kol saatleri",Seyahat malzemeleri ve diğer kişisel aksesuarlar,Başka yerde sınıflandırılmamış diğer kişisel aksesuarlar,Başka yerde sınıflandırılmayan diğer mali hizmetler (para havale ücreti vb.)
2025-06-03,114.4922822048321,110.46473864991306,116.04521240015492,113.4863937678049,109.5631249242737,119.7927226582942,122.95175403515393,113.77853056919784,107.52250729106868,111.6189691169444,115.4226490195734,127.5590600032533,106.98239182852072,117.66761752768387,116.01626732486,113.28122386023948,104.8774651969066,119.05983653973576,105.25389243682366,110.6646950942092,157.65297713805242,115.02825913690111,71.9128840508405,143.35457619625578,113.8810169699546,109.150519272078,105.34671293656493,113.9692256746731,115.57078963843168,112.13464369008884,108.76053739253214,120.78584632977558,102.17245372580255,115.67078933992931,112.38007733157404,115.64929123909782,116.80809054060914,113.36390460869512,108.3283985037291,117.13,110.85,112.43480042141584,113.46927406285174,112.97903664383396,106.84197258830366,110.39409050985924,90.88775331234017,118.05827010045044,111.98337788657324,110.48632712515878,115.00966233746644,121.5988362297102,129.78702562048613,143.5363795160661,138.375,99.96710578125672,111.9365596885468,119.43347730794918,101.85338394107062,108.55719295460946,108.34898034945294,140.32684504554084,163.9660192576122,104.3657602418162,105.48025676873432,106.4901867699495,106.56973237481192,104.58332769263032,113.06143686723767,112.17163400473991,110.49510937980618,109.59133978170426,113.99826147720614,107.7294409439428,113.41356924906114,115.23229773782415,120.21,166.66289559832944,100.73764383821732,145.62,109.86506378417344,112.9107866636797,111.9223630802849,117.08413664116696,105.22240303391854,141.9234628645035,121.13948360867607,127.4171376851172,131.8442463391379,146.66508969111726,199.0681288948105,131.62368585840434,136.0787056383997,100.01790090121864,92.97015041922675,106.41804792010812,99.95604300050948,109.77613643596722,109.74839376996924,135.1174114257235,101.5051930743934,122.8159318405053,108.3645163983184,120.9602294134875,99.0318543064091,129.2203539386739,119.52923210127436,113.42323953796492,95.4257423400034,231.1695523587776,126.37546637763452,136.75325699335593,116.01391046613892,111.39177922067412,134.02944181045353,116.13544154492575,113.1880531581113,99.96710578125672
2025-06-04,114.052330838342,110.44762184714178,116.09938207899675,113.59935257230656,109.34158297250696,119.76310631943238,123.00426907187573,113.29147474608897,105.8719039800098,110.58092606938932,115.16189539481948,127.14988984431524,106.98239182852072,117.61944156163568,115.98682387323863,112.68074075274131,104.76972358514152,118.981521043787,104.90907267271004,110.461730698143,156.30554183825512,115.1026147788852,69.62732270777184,139.0551211909716,113.99762738606093,108.77644878696604,105.43639984396069,114.4524947184021,115.58812104030947,112.35619649146618,108.60507321237404,120.77563524368009,102.38463598653654,115.78058654657488,111.76383839220176,116.1866605227318,117.8251446000119,113.36390460869512,108.3283985037291,117.13,110.85,112.31548329346415,113.40637592278624,112.1867688667012,106.57939036328418,110.55426202604605,90.88775331234017,117.98936924902566,111.99767281081624,110.39465119563457,115.00966233746644,121.94751943509982,129.834177090816,144.48558227412954,138.375,99.96710578125672,111.9365596885468,119.27545921098884,102.63086140119256,108.51658232232307,108.5226917721422,142.07875737873766,164.5608637371391,104.44023632582667,105.49325558766084,106.58360452994629,106.5463801376803,104.57663308845795,113.10092157371317,112.0061782492216,110.36844067011452,109.19484705208797,113.99221540078956,107.82263058503344,112.43952181773092,112.64012562909862,120.21,166.66289559832944,100.73764383821732,145.62,110.02671773158404,113.41741506250531,111.9223630802849,117.08413664116696,105.24939988955492,146.92838297372518,124.35413143406852,127.4171376851172,131.8442463391379,146.9059949450622,206.8060357738283,131.67339942509366,136.0787056383997,100.05758812040555,92.97015041922675,106.51764737792652,99.94136993930375,109.49325526619664,109.47461261306894,135.67208709408328,101.53087251640568,122.8159318405053,108.3125796934112,121.001001679468,99.0318543064091,129.2203539386739,119.52923210127436,113.72158593936408,96.43425623984731,249.47426910171123,126.37546637763452,136.75325699335593,116.03924181469742,111.11394691241712,134.067666622798,116.08068488400224,112.73872993457265,99.96710578125672
2025-06-05,113.8692111320898,110.70137741242463,116.47769282961085,113.36677954460436,109.34158297250696,119.60365636761551,123.54415959118676,113.93686450046724,106.86021540032957,109.4168151379891,114.40168454449233,128.6107166556278,106.78526495049654,117.21274894725954,116.060730226184,112.63328549256508,104.76972358514152,118.981521043787,104.90907267271004,110.51529554339383,152.90163592681057,115.3508073290815,69.17954148681132,137.47980160179563,114.20570844676058,108.21004317762096,105.43639984396069,114.4524947184021,115.43482950396974,111.90053839378108,108.62650802440518,120.75890425415568,102.38463598653654,115.68319364216246,111.53116574059491,116.17591350883283,118.09251126405876,113.36390460869512,108.3283985037291,117.13,110.85,112.48920905552032,113.43395192469885,111.96530715694722,106.37594699790864,110.57887736895051,86.02987766571137,117.63559887436116,111.80557135531,110.16472582007265,115.00966233746644,122.06334434825524,130.39607770229773,144.48558227412954,138.375,99.96710578125672,111.9365596885468,118.03813695805884,102.53156618756928,108.0079575726184,108.3604668204417,142.84990427828689,163.92218447358616,104.47804670510524,105.36187666871844,106.59168928865677,106.39775015850954,104.55850547077551,113.03099160493672,111.88333783202896,110.1373149997319,109.07977796410884,114.23990169523844,108.15046035076348,112.45219546778472,112.84177978196,120.21,205.5210781238028,100.73764383821732,145.62,110.02671773158404,113.41741506250531,111.9223630802849,117.08413664116696,104.1409918038046,146.92838297372518,126.88118853816415,127.4171376851172,131.8442463391379,145.6001268090162,169.03423948583554,131.60604621665482,136.0787056383997,99.83544725022604,92.97015041922675,106.50571976053018,99.8677340305423,109.78924312774932,109.86178938839976,135.6931138779472,101.5941584638621,122.8159318405053,108.23544178965936,121.08812211944117,99.0318543064091,129.2203539386739,119.52923210127436,113.92547412232628,97.37812872441224,269.4289279077441,126.37546637763452,136.75325699335593,116.31606005637778,111.02463874192378,133.84545686146708,116.0820841889556,112.33991854476622,99.96710578125672
2025-06-06,114.12858203963998,110.87383416334136,116.47769282961085,112.82160365678789,109.64451334997418,119.95150212331014,123.70870511206682,113.93686450046724,107.0655499927132,109.4168151379891,114.8106524325462,124.88687675403573,106.78526495049654,117.30271833999366,116.0536685215305,112.505718137057,104.76972358514152,119.0852876783046,107.15223629761604,110.93442416012964,151.00364389294353,115.19581856855775,69.10636136332609,137.71566796588928,114.31522487299256,108.55844193918112,105.59020455538082,114.63041437327956,115.14860593952248,111.6549624013801,108.5452718906106,120.74487130160809,102.45317225885782,115.68319364216246,111.74509840545942,116.32948074108786,118.10989548193116,113.36390460869512,108.3283985037291,117.13,110.85,112.48920905552032,113.43395192469885,111.96530715694722,106.37594699790864,110.57887736895051,86.02987766571137,117.63559887436114,111.80557135531,110.16472582007265,115.00966233746644,122.06334434825524,130.39607770229773,144.48558227412954,138.375,99.96710578125672,111.9365596885468,118.03813695805884,102.53156618756928,108.0079575726184,108.3604668204417,142.84990427828689,163.92218447358616,104.47804670510524,105.36187666871844,106.59168928865677,106.39775015850954,104.55850547077551,113.03099160493672,111.88333783202896,110.1373149997319,109.07977796410884,114.23990169523844,108.15046035076348,112.45219546778472,112.84177978196,120.21,205.5210781238028,100.73764383821732,145.62,110.02671773158404,113.41741506250531,111.9223630802849,117.08413664116696,104.1409918038046,146.92838297372518,126.88118853816415,127.4171376851172,131.8442463391379,145.6001268090162,169.03423948583554,131.60604621665482,136.0787056383997,99.83544725022604,92.97015041922675,106.50571976053018,99.8677340305423,109.78924312774932,109.86178938839976,135.6931138779472,101.5941584638621,122.8159318405053,108.23544178965936,121.08812211944117,99.0318543064091,129.2203539386739,119.52923210127436,113.92547412232628,97.37812872441224,269.4289279077441,126.37546637763452,136.75325699335593,116.31606005637778,111.02463874192378,133.84545686146708,116.0820841889556,112.33991854476622,99.96710578125672
2025-06-07,114.12858203963998,110.87383416334136,116.47769282961085,112.84172546489653,109.8445550127754,120.03841099005544,123.70870511206682,113.93686450046724,106.95231805290663,109.4168151379891,114.87957408590952,124.88687675403573,106.78526495049654,117.30271833999366,115.95737128305927,112.505718137057,104.76972358514152,119.0852876783046,107.8067346174304,110.93442416012964,150.86590037324837,115.3237044946886,69.04056835117835,137.38120077435363,114.31522487299256,108.4124103265336,105.59020455538082,114.77962352480272,115.04735510505525,111.6549624013801,108.58120660624525,120.53260554010316,102.45317225885782,115.68319364216246,111.74509840545942,116.32948074108786,118.10989548193116,113.36390460869512,108.3283985037291,117.13,110.85,112.48920905552032,113.43395192469885,111.96530715694722,106.37594699790864,110.57887736895051,86.02987766571137,117.63559887436114,111.80557135531,110.16472582007265,115.00966233746644,122.06334434825524,130.39607770229773,144.48558227412954,138.375,99.96710578125672,111.9365596885468,118.03813695805884,102.53156618756928,108.0079575726184,108.3604668204417,142.84990427828689,163.92218447358616,104.47804670510524,105.36187666871844,106.59168928865677,106.39775015850954,104.55850547077551,113.03099160493672,111.88333783202896,110.1373149997319,109.07977796410884,114.23990169523844,108.15046035076348,112.45219546778472,112.84177978196,120.21,205.5210781238028,100.73764383821732,145.62,110.02671773158404,113.41741506250531,111.9223630802849,117.08413664116696,104.1409918038046,146.92838297372518,126.88118853816415,127.4171376851172,131.8442463391379,145.6001268090162,169.03423948583554,131.60604621665482,136.0787056383997,99.83544725022604,92.97015041922675,106.50571976053018,99.8677340305423,109.78924312774932,109.86178938839976,135.6931138779472,101.5941584638621,122.8159318405053,108.23544178965936,121.08812211944117,99.0318543064091,129.2203539386739,119.52923210127436,113.92547412232628,97.37812872441224,269.4289279077441,126.37546637763452,136.75325699335593,116.31606005637778,111.02463874192378,133.84545686146708,116.0820841889556,112.33991854476622,99.96710578125672
2025-06-08,114.12858203963998,110.9452151552025,116.47769282961085,112.79909022581838,109.8445550127754,120.03841099005544,123.70870511206682,113.93686450046724,107.1024100187105,109.4168151379891,114.87957408590952,124.88687675403573,106.78526495049654,117.30271833999366,115.90870381819816,112.51000279913303,104.76972358514152,119.19409336877476,107.622850191045,110.99452931165906,149.7930147696842,115.3237044946886,68.70450609630751,137.38120077435363,114.19659516633604,108.527563222877,105.53150997723728,114.79746690826524,115.00470468590088,111.6549624013801,108.51715317582422,120.58652766039526,102.6004299163362,115.64441616672532,111.74509840545942,116.28020934828028,118.10989548193116,113.36390460869512,108.3283985037291,117.13,110.85,112.48920905552032,113.43395192469885,111.96530715694722,106.37594699790864,110.57887736895051,86.02987766571137,117.63559887436114,111.80557135531,110.16472582007265,115.00966233746644,122.06334434825524,130.39607770229773,144.48558227412954,138.375,99.96710578125672,111.9365596885468,118.03813695805884,102.53156618756928,108.0079575726184,108.3604668204417,142.84990427828689,163.92218447358616,104.47804670510524,105.36187666871844,106.59168928865677,106.39775015850954,104.55850547077551,113.03099160493672,111.88333783202896,110.1373149997319,109.07977796410884,114.23990169523844,108.15046035076348,112.45219546778472,112.84177978196,120.21,205.5210781238028,100.73764383821732,145.62,110.02671773158404,113.41741506250531,111.9223630802849,117.08413664116696,104.1409918038046,146.92838297372518,126.88118853816415,127.4171376851172,131.8442463391379,145.6001268090162,169.03423948583554,131.60604621665482,136.0787056383997,99.83544725022604,92.97015041922675,106.50571976053018,99.8677340305423,109.78924312774932,109.86178938839976,135.6931138779472,101.5941584638621,122.8159318405053,108.23544178965936,121.08812211944117,99.0318543064091,129.2203539386739,119.52923210127436,113.92547412232628,97.37812872441224,269.4289279077441,126.37546637763452,136.75325699335593,116.31606005637778,111.02463874192378,133.84545686146708,116.0820841889556,112.33991854476622,99.96710578125672
2025-06-09,114.12858203963998,111.1186919248208,116.47769282961085,112.83020808902732,109.9116436199171,120.03841099005544,123.70870511206682,113.93686450046724,106.42161150072862,109.4168151379891,115.0160951901826,123.6385150104322,106.78526495049654,117.1501693668502,115.87364757820778,112.969392090694,104.76972358514152,119.3526546512428,107.31193755011871,110.74182780751548,150.7044028053872,115.42443654766736,68.9995596812513,138.43046904497498,114.28081881558448,108.527563222877,105.53150997723728,114.7669574008427,114.91886421383184,111.6549624013801,108.53484019448358,120.6796708766284,102.6839698498987,115.64441616672532,111.74509840545942,116.31033842001628,118.1251835816042,113.36390460869512,108.33992550164626,117.13,110.85,112.66724496316333,113.34645275310388,111.76583637363233,105.85026748765236,110.61242127034902,86.02987766571137,117.562523774785,111.8979655919573,110.21378135980991,115.00966233746644,122.68900969728116,130.83846804869745,144.48558227412954,138.375,99.96710578125672,111.9365596885468,118.34049011043304,102.5585523428845,108.18308455372252,108.73072525643344,142.95031290016607,164.22246923393115,104.580101917551,105.56977692516683,106.44317483473546,106.29120823224488,104.62153588329146,113.04350103479736,111.70172855680852,110.70233328202664,109.46406762558571,114.26445174848229,108.8500295085945,112.84955905615313,112.85990229770782,120.21,205.5210781238028,100.73764383821732,145.62,110.05443347900017,113.43997256151914,111.9223630802849,117.08413664116696,104.14359429349784,146.92838297372518,118.26033452879103,127.4171376851172,131.8442463391379,143.81742854520988,135.49095075652164,131.51152208412284,136.0787056383997,99.97261997419083,92.97015041922675,106.61778305660444,99.89592285102364,109.9776934365082,110.5073583060871,135.7884664222059,102.01545030222674,122.8159318405053,108.41226227357431,121.18666807249804,99.0318543064091,129.2203539386739,119.52923210127436,113.88699007839072,97.37812872441224,244.14724147030168,126.37546637763452,136.75325699335593,116.1572133346474,111.0066932982605,132.98594817384128,116.35408952075554,112.89564722355128,99.96710578125672
2025-06-10,114.7746064811179,111.60006863632609,116.22302833607954,113.23543205367032,109.93499611430228,120.60174529575607,124.36330664189224,113.93686450046724,107.4890782555442,109.4168151379891,115.94072688928964,129.60016663161937,107.03840255193909,116.4847634424555,115.81317773404596,112.90357598684736,104.719002768426,119.01337337194988,107.31193755011871,111.52766308413936,151.8940912360957,115.99228209536662,71.66384085789686,145.1668361364552,114.2319325255131,108.88776085287164,105.62996105447787,114.82481382881257,116.08392592506976,111.65263885414988,109.24531884207818,122.2587986537996,102.77905190991896,116.58052343871748,112.25743669520274,116.51533297338268,118.53607815772116,113.36390460869512,108.33992550164626,117.13,110.85,112.65494876178386,113.31312955271882,111.77826372058398,106.15744728588324,110.8485737897894,86.02987766571137,117.3631072135418,111.77392883363926,110.04997058320848,115.00966233746644,123.2165379431302,130.82821772025204,144.48558227412954,138.375,99.96710578125672,111.9365596885468,118.0930106007295,102.68164669533292,108.28921890842602,108.73877143284685,143.87863374731873,164.29136808963287,104.67229091783976,105.69912162824856,106.54763704720506,106.4515474807861,104.615937636041,113.09967338726484,111.86274464279694,110.72734367165562,109.56131684371024,114.12331169054056,108.76031354743314,112.83539563597182,112.86721003010015,120.21,205.5210781238028,100.73764383821732,145.62,110.05443347900017,113.43997256151914,111.9223630802849,117.08413664116696,104.14965860246907,146.92838297372518,118.2867057424439,127.4171376851172,131.8442463391379,142.1528891603248,125.52782735737216,131.4045223413952,136.0787056383997,100.00034332932675,92.97015041922675,106.75182138613226,99.86420740920671,110.55682484209116,110.365733367557,135.73009446707235,102.02317068073974,122.8159318405053,108.47822214107522,121.57951009231904,99.0318543064091,129.2203539386739,119.52923210127436,113.92594059215084,96.72698336642011,242.7146143742784,126.37546637763452,136.75325699335593,116.21181463925518,111.04373642643858,133.13422342196577,116.43660450543815,112.87877125772448,99.96710578125672
2025-06-11,115.37046093707212,113.31397286534808,116.45493808678977,113.2286369233149,109.38348533699588,112.17500362093551,124.47905186503874,113.93686450046724,108.04313456150663,109.4168151379891,116.22959554285212,126.35262538818104,107.59326047041738,116.37796685007518,115.91089304537604,112.87390633078252,104.69037618914084,119.23834136005917,107.15367690577908,111.370694135754,150.85198258262486,115.98873305360904,71.96450781033866,140.50623925615625,114.39353164541802,109.40065400943112,105.3967201161041,115.093198220225,116.08810659212668,111.91673109194107,109.36631034525892,122.78775271017182,102.4677614247791,115.6304151578788,113.8523144361767,117.08992909140382,118.56203793701256,113.36390460869512,108.33992550164626,117.13,110.85,112.50297006574138,113.54294030022444,111.723219046308,105.98660000646768,111.97659475679292,86.02987766571137,117.53420981466434,111.92955111165531,110.074959559497,110.52613031235758,123.57949685689012,129.8608027319055,144.48558227412954,138.375,99.96710578125672,111.9365596885468,117.60460216235724,102.81906572686464,108.41196383227587,108.68005859585912,149.07278558069933,164.33603532178455,104.82859313559804,105.76277998717116,106.47761257765248,106.42645262419391,104.737789627982,113.12351837726808,112.23992117346236,110.5602632184332,109.4938578311344,114.12632604015386,107.91991438298952,112.6659085537351,112.93922955411186,120.21,132.9045710833222,100.73764383821732,145.62,110.05443347900017,113.43997256151914,111.9223630802849,117.08413664116696,104.18504736787976,141.13672141126125,117.1080283983191,127.4171376851172,131.8442463391379,139.16646461979374,138.9557934262994,131.4593440768847,136.0787056383997,99.72293883062896,92.97015041922675,106.7504504688691,99.8997481050196,110.16478506314984,109.59601934835176,135.66195195798173,102.15521639304946,122.8159318405053,108.42080097952642,121.56596445730784,99.0318543064091,129.2203539386739,119.52923210127436,114.04405794578877,96.79595354729328,243.37554198124573,126.37546637763452,119.00319241003274,116.42942391678044,111.0116091084838,133.48133416013408,116.35004289915688,114.06505830321726,99.96710578125672
2025-06-12,115.71302084945933,113.96247088846718,116.56737482873072,113.46367688513789,108.96865793554603,112.07953773960806,124.78271225677253,113.74208874986203,107.7374406935934,109.05141575061974,116.97202859001558,133.3298321773972,108.6030150189574,116.72695016215538,115.60416132859034,113.2953376684259,104.4224496166088,119.04767026021987,107.94942265386858,111.76690130913104,151.9063675205655,116.43617434401165,72.26301782755274,140.50623925615625,114.40332070895364,110.383825654981,105.60754045527516,115.24277945055468,115.92949811058828,111.79437763847923,108.95350276893735,124.69818130356488,101.98434036996892,116.4275946027286,114.01339073810604,118.7751485655944,118.73447371503482,113.36390460869512,108.33992550164626,117.13,110.85,112.64365379202944,113.3816893709509,111.0815820540733,105.58619058232216,110.89214065432904,86.02987766571137,118.03140190614452,112.10601281712091,110.78448539729544,110.52613031235758,123.60161871325938,129.90831689606586,144.48558227412954,138.375,99.96710578125672,111.9365596885468,118.23435768108412,102.72401242116555,108.15903823934208,108.28452646869296,148.91620816779582,163.61666651419216,104.5101791207312,105.50848129526833,106.6555760214456,106.41982440808572,104.96454665728064,113.18909334485528,111.85285483165336,109.9934127224836,108.90543693054634,114.26617566633864,107.95322652594916,112.71115820613862,112.93882026166764,120.21,132.90457108332217,100.73764383821732,145.62,110.05443347900017,113.43997256151914,111.9223630802849,117.08413664116696,104.20063097522312,141.13672141126125,116.82348498476452,127.4171376851172,131.8442463391379,139.8085538414249,148.99541306582734,131.370541496798,136.0787056383997,99.81198249915133,92.97015041922675,106.69014325307424,99.87341637121668,110.29080650288203,109.56677606580826,135.50889490213336,102.15181022239722,122.8159318405053,108.4805791093708,121.56218515257544,99.0318543064091,129.2203539386739,119.52923210127436,113.96365911921708,96.7864576612845,245.5396265720577,126.37546637763452,119.00319241003274,116.54036496525563,110.86997501106154,132.7224091316572,116.45661459081172,113.59576347040098,99.96710578125672
2025-06-13,115.57045299437334,113.56999550275395,116.66593776021416,113.33948031349487,108.92241959266984,112.07953773960806,124.58326223875076,113.3163494317284,107.8062469167068,108.1619346555765,116.91351294673947,132.4247324273062,108.6030150189574,116.68745009009992,115.58715068788884,112.9289974845196,104.16585338895096,119.04767026021987,107.1920856276106,111.51098726437844,150.51592276645837,116.78536312529968,71.53520716991292,138.41340628980453,114.55707599626052,110.29074393588128,106.00325370449892,115.3572071179856,115.59097223292952,111.8901728480368,109.0332444083556,124.91957762007308,101.89196840918352,116.55552871629304,112.55649886072544,118.7402937002463,117.9662824301447,113.36390460869512,108.51214627737586,117.13,110.85,112.68641855787396,113.39805764382,111.30876332633972,104.37617400985492,110.81754121200784,86.02987766571137,118.07246049817854,112.225181723214,110.9282693409018,110.52613031235758,124.16249774538544,130.1661864328066,144.48558227412954,138.375,99.96710578125672,111.9365596885468,118.18084983408367,102.68896013740247,108.16769751986052,108.37791743921602,148.86867744064352,163.64642390989144,104.56797990578764,105.59849016503144,106.6662822398816,106.4337326329975,104.90078854879803,113.14963211768728,111.99964324746082,110.02058060190578,109.30214004648482,114.34327987888676,107.9448546165202,112.65739564448911,112.8025848594558,120.21,132.90457108332214,100.73764383821732,145.62,110.05443347900017,113.43997256151914,111.9223630802849,117.08413664116696,105.10465449573996,141.13672141126125,116.51410072186356,127.4171376851172,131.8442463391379,138.67278081036724,154.75539204966395,131.44226778546766,136.0787056383997,99.85478169749057,92.97015041922675,106.63057640576,99.80696365137676,110.36096715993264,108.90816989312516,135.504300141179,101.9140195201465,122.8159318405053,108.58754415668903,121.36348531580272,99.0318543064091,129.2203539386739,119.52923210127436,114.10886509382156,96.77797722779748,248.72796004329047,126.37546637763452,119.00319241003274,116.31975385611253,110.70081448690166,133.75348846467378,116.34847550968033,112.7498032807039,99.96710578125672
2025-06-14,115.50862706095606,113.66858445938804,116.66593776021416,113.86961407919436,109.20891082326752,109.93770951829016,126.20052999606204,114.340159832038,107.82219114381692,108.48527927583764,116.62573238927526,135.27586534660048,108.46535123631924,116.70287986832508,115.7070458818393,112.45501259795684,103.22784210496664,118.4952392446843,106.54154385746044,112.024027517888,147.65865751759108,117.10417915517247,70.84518114896312,137.98674554628542,114.52403997718996,110.29545262083886,106.12377357777736,115.49362300946592,115.77781207504265,111.49973760813296,109.23958997422976,124.68326192683506,101.5014128899838,117.58638212807249,112.35662695145204,118.7756340311416,118.10370806672304,113.36390460869512,108.51214627737586,117.13,110.85,112.8942113819283,113.66241527579548,111.26508070837674,103.9723999680131,110.86175354742856,86.02987766571137,117.7870037338101,112.2215511495346,110.59534046739964,110.52613031235758,124.40888667585708,130.21167154879487,144.48558227412954,138.375,99.96710578125672,111.9365596885468,118.14526081687708,102.72915022675244,108.17885680149844,108.33743372606943,148.75121885735643,163.57690226850127,104.79622819085225,105.92565550214876,106.93074885738896,106.67265422097462,104.88633871757943,113.13039897946452,111.9015346774563,109.86655697205492,109.30547123416684,114.35849617611274,108.02284901882872,112.69400190516896,112.63777351685069,120.21,132.9045710833221,100.73764383821732,145.62,110.05443347900017,113.43997256151914,111.9223630802849,117.08413664116696,106.66029179966004,141.13672141126125,116.78984489960308,127.4171376851172,131.8442463391379,138.46130783099326,166.3108045466474,131.51021971200288,136.0787056383997,99.83907304354098,92.97015041922675,106.6023985917718,99.7731745614152,110.46397034699058,108.75078032070542,135.44826673404572,101.88876597755842,122.8159318405053,108.6307950980048,121.36771270425368,99.0318543064091,129.2203539386739,119.52923210127436,114.1595341783948,96.77797722779748,238.6731847433004,126.37546637763452,119.00319241003274,116.55522368086166,110.8856342428253,134.97736490712,116.29952846845876,112.69565021223006,99.96710578125672
